,company,datePublished,author,headline,description,articleBosy,tags,url,articleBody
149,RI,2017-06-28T11:10:10+05:30,"{'@type': 'Person', 'name': 'Faizan Javed'}",RIL's Mukesh Ambani keeps annual salary unchanged at Rs 15 cr,"Ambani, the richest Indian, has kept salary, perquisites and allowances and commission at Rs 15 crore since 2008-09, forgoing almost Rs 24 crore per annum.",,"Business, Mukesh Ambani, Reliance Industries",https://www.moneycontrol.com//news/business/ril39s-mukesh-ambani-keeps-annual-salary-unchanged-at-rs-15-cr_9173861.html,"Reliance Industries' Chairman and Managing Director Mukesh Ambani kept his annual salary capped at Rs 15 crore for the ninth year on the trot and did not even take stock options that were given to other board directors.  Ambani, the richest Indian, has kept salary, perquisites and allowances and commission at Rs 15 crore since 2008-09, forgoing almost Rs 24 crore per annum.  &amp;quot;The chairman and managing director's compensation has been set at Rs 15 crore as against Rs 38.75 crore as approved, reflecting his desire to continue to set a personal example for moderation in managerial compensation levels,&amp;quot; RIL said in its annual report for 2016-17.  Ambani voluntarily capped his compensation at Rs 15 crore in October 2009 amid a debate over right-sizing of CEO salaries.  The salary cap continued even as all other executive directors got stock options.  &ldquo;Reliance Industries Ltd. is the sole beneficiary of Independent Media Trust which controls Network18 Media &amp;amp;amp; Investments Ltd.&rdquo;"
150,RI,2017-06-27T09:33:39+05:30,"{'@type': 'Person', 'name': 'BSE Notices'}","Reliance Industries' AGM on July 21, 2017","This is to inform you that the Fortieth Annual General Meeting (Post - IPO) of the members of the Company will be held on Friday, July 21, 2017",,Announcements,https://www.moneycontrol.com//news/announcements/reliance-industries39-agmjuly-21-2017_9166241.html,"This is to inform you that the Fortieth Annual General Meeting (Post - IPO) of the members of the Company will be held on Friday, July 21, 2017 at 11:00 a.m. at Birla Matushri Sabhagar, 19, Sir Vithaldas Thackersey Marg, Near Bombay Hospital &amp;amp; Medical Research Centre, New Marine Lines, Mumbai 400 020 ('the Meeting').  The Notice containing the business to be transacted at the Meeting is attached.   As per Section 108 of the Companies Act, 2013, read with the Rule 20 of the Companies (Management and Administration) Rules, 2014 and Regulation 44 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, the Company is pleased to provide to its members the facility to cast their vote(s) on all resolutions set forth in the Notice by electronic means ('e-voting'). The instructions for e-voting are mentioned in the Notice attached.  The Company has fixed Friday, July 14, 2017 as the Record Date for the purpose of determining the members eligible to receive dividend, if declared by the members at the Meeting.Source : BSE"
151,RI,2017-06-27T08:46:08+05:30,"{'@type': 'Person', 'name': 'PTI'}","RIL to raise Rs 25,000 cr via NCDs to fund expansion plans",The Mukesh Ambani-led firm sought shareholders' nod to issue redeemable non-convertible debentures (NCDs) on private placement.  ,,"Business, Reliance Industries",https://www.moneycontrol.com//news/business/ril-to-raise-rs-25000-cr-via-ncds-to-fund-expansion-plans_9165241.html,"Reliance Industries Ltd plans to raise Rs 25,000 crore through privately placed debentures as the energy-to-retail conglomerate seeks to replace existing high-cost borrowings as well as build a war chest for its aggressive expansion strategy in the telecom space.  The Mukesh Ambani-led firm sought shareholders' nod to issue redeemable non-convertible debentures (NCDs) on private placement.  In a stock exchange notice, RIL said the company's annual general meeting will be held on July 21 to consider the fund raising.  A shareholder resolution sought nod &amp;quot;to offer or invite subscriptions for secured / unsecured redeemable non- convertible debentures, in one or more series / tranches, of an aggregate nominal value up to Rs 25,000 crore on private placement.&amp;quot;  It sought to authorise the Board of Directors to &amp;quot;determine and consider proper and most beneficial to the company including, without limitation, as to when the said debentures are to be issued, the face value of debentures to be issued, the consideration for the issue, mode of payment, coupon rate, redemption period, utilisation of the issue proceeds and all matters connected.&amp;quot;  Also the Board of Directors are sought to be authorised &amp;quot;to do all acts and take all such steps as may be necessary, proper or expedient&amp;quot; for fund raising.  The company had raised Rs 30,000 crore in 2015-16 through a rights issue in two parts and in January this year aid it would raise another Rs 30,000 crore through a rights issue of optionally convertible preference shares to invest in Reliance Jio Infocomm, the telecom unit.  RIL, which operates the world's biggest oil refinery complex in Jamnagar with a capacity of 1.24 million barrels per day, has already invested USD 25 billion in setting up a nationwide, fourth generation mobile network.  &ldquo;Reliance Industries Ltd. is the sole beneficiary of Independent Media Trust which controls Network18 Media &amp;amp;amp; Investments Ltd.&rdquo;"
152,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/buy-manappuram-financeï»¿-gruh-financeï»¿-yes-bankï»¿-ashwani-gujral_9150601.html,error
153,RI,2017-06-22T10:50:16+05:30,"{'@type': 'Person', 'name': 'Sandip Das'}","Sell Indian Oil Corp, Cummins India; buy UPL, Siemens, Sun TV:  Sudarshan Sukhani","Sudarshan Sukhani of s2analytics.com is of the view that one may sell Indian Oil Corporation and Cummins India and buy UPL, Siemens and Sun TV.",,"Cummins India, HDFC Bank, IDFC, Indian Oil Corporation, Pidilite Industries, Reliance Industries, Siemens, Stocks Views, Sudarshan Sukhani of s2analytics.com, Sun TV Network, Tata Motors, UPL",https://www.moneycontrol.com//news/stocks-views/sell-indian-oil-corp-cummins-india-buy-upl-siemens-sun-tvsudarshan-sukhani_9148861.html,"Sudarshan Sukhani of s2analytics.com told CNBC-TV18, &amp;quot;The sells are there only because there are opportunities on the short side and that is interesting. So, I will start with the sells. One is Indian Oil Corporation (IOC). The charts are saying the same thing that there is probably more pain in the stock on the downside.&amp;quot;  &amp;quot;The second is Cummins India. Cummins had a big rally and that rally was really distribution. Apparently smart money was selling. So, it is breaking support levels and lower levels are coming.&amp;quot;  &amp;quot;I have three buy ideas and they are all midcaps. It does appear that some selected midcaps, a lot of them hopefully would now again begin a period of outperformance. So, index, when you buy the index, you actually are buying the heavyweights anyway, so, why not go and buy the midcaps separately. UPL is the first buying idea, it is consolidating and willing to breakout on upside,&amp;quot; he said.  &amp;quot;Siemens is an excellent buy for positional traders, investors, and swing traders. Long consolidation and is on the verge of a breakout on the upside.&amp;quot;  &amp;quot;Sun TV Network&nbsp;keeps on consolidating and going up. So go and buy it.&amp;quot;  &amp;quot;Reliance Industries is an investment buying opportunity. It should go much higher than where it is now. Pidilite Industries is now on the verge of making new highs and that is part of the favoured FMCG group. That is a buy for the day.&amp;quot;  &amp;quot;Tata Motors is a buying idea. I don&rsquo;t know about intraday but for a swing trader and since I am expecting the Nifty to go up, it is worth buying into.&amp;quot;  &amp;quot;Anything can happen in a bull market, but I would not bet on IDFC. In fact, it is far better to look at HDFC Bank or other private banks. IDFC is not my favoured pick.&amp;quot;  Disclaimer: Reliance Industries Ltd. is the sole beneficiary of Independent Media Trust which controls Network18 Media &amp;amp;amp; Investments Ltd."
154,RI,2017-06-21T16:15:16+05:30,"{'@type': 'Person', 'name': 'Sandip Das'}","Bullish on Reliance Industries, buy L&amp;amp;amp;T around Rs 1720: Mitessh Thakkar",Mitessh Thakkar of miteshthacker.com has a bullish stance on Reliance Industries and advises buying L&amp;amp;amp;T around Rs 1720.,,"Larsen & Toubro, Mitessh Thakkar of miteshthacker.com, Reliance Industries, Stocks Views",https://www.moneycontrol.com//news/stocks-views/bullishreliance-industries-buy-lt-around-rs-1720-mitessh-thakkar_9145461.html,"Mitessh Thakkar of miteshthacker.com told CNBC-TV18, &amp;quot;Reliance Industries is one stock I have been extremely bullish upon and recommended it time and again. I think we are now very close to the earlier levels of Rs 1440 which is where the stock had peaked around on daily closing basis. However after taking a few days of consolidation around these levels I suspect this leg of upmove itself should see Reliance head towards Rs 1550-1600 levels. So, extremely bullish on RIL.&amp;quot;  &amp;quot;Larsen &amp;amp;amp; Toubro (L&amp;amp;amp;T) has been sideways for about 2 and half months since mid-April. I think the stock is doing a range of about Rs 1800 to roughly about Rs 1700. I don&rsquo;t see much change happening over here. The stock indicators are very flat. So, I would believe that this range will continue. Ideal way to trade would be to try and buy towards lower end of the range around Rs 1720-1715, keep a stop loss below Rs 1695 and look for a bounce back to about Rs 1780-1800 to exit,&amp;quot; he said.  Disclaimer: Reliance Industries Ltd. is the sole beneficiary of Independent Media Trust which controls Network18 Media &amp;amp;amp; Investments Ltd"
155,RI,2017-06-20T13:07:13+05:30,"{'@type': 'Person', 'name': 'Faizan Javed'}",RIL's KGD6 investment to up its regulatory exposure: Moody's,"According to Moody's, the planned investment will increase RIL's exposure to Indian gas business which is extremely challenging.",,"Business, fuel, Reliance Industries (RIL)",https://www.moneycontrol.com//news/business/ril39s-kgd6-investment-toits-regulatory-exposure-moody39s_9136541.html,"Reliance Industries' planned USD 6 billion investment to monetise gas finds in KG-D6 block will increase its exposure to the extremely challenging Indian gas business that is fraught with delays and retrospective changes in regulation, Moody's Investor Service said today.  Reliance Industries(RIL) and its partner BP Plc of the UK last week announced that they are moving ahead with development of three fields in the KG-D6 block off the east coast of India. Investment of Rs 40,000 crore in the development of the fields is expected to produce 30-35 million cubic meters of gas a day (mmscmd) by year 2020-2022.  &amp;quot;The planned investment will increase RIL's exposure to Indian gas business, which is extremely challenging given the delays in regulatory approvals, retrospective changes in regulations and slow resolution of disputes. RIL is already in arbitration with the regulator for costs previously incurred in the KG-D6 block,&amp;quot; Moody's said in its Issuer Comment.  It said, given the regulatory environment, the timing of both the investments and cash flows from the project remains uncertain.  &amp;quot;Two fields in the KG-D6 block that are already producing gas have seen a sharp decline in production of 60 mmscmd in 2010 to 7.8 mmscmd in 2017. The company has attributed the decline to more-than-expected complexity of the reservoirs. If the new fields also exhibit the same kind of complexity, the cash flows from the project could be much lower,&amp;quot; it said.  RIL-BP estimate that the fields have 3 trillion cubic feet of discovered gas resources, which could be monetised with these investments.  The investment is subject to approval by the Government of the development plans which RIL and BP plan to submit before end of 2017.  The companies will only move forward when the development plans are approved by the government and their respective board of directors.  &amp;quot;We expect the development plans will be approved in stages and the investments will be mostly back ended,&amp;quot; it said.  RIL owns 60 per cent interest in the block and its share of investment will be Rs 24,000 crore. &amp;quot;We expect minimal investments in fiscal ending March 2018 and the annual investments will be about Rs 6,000 crore after that, which will increase borrowings and leverage,&amp;quot; Moody's said.  While relative to RIL's total EBITDA of Rs 56,800 crore in fiscal 2017, the amount will have little impact on its credit metrics, the annual investment amount is disproportionately higher than the cash flows being generated by its upstream segment.  RIL's upstream segment reported a pre-tax loss of Rs 1,600 crore in fiscal 2017.  &amp;quot;This implies that the upstream business will drain cash from the rest of the business from fiscal 2018 until production begins from these blocks. This adds further drag on RIL's refining and petrochemical businesses which are already supporting the company's Rs 3 lakh crore (USD 47 billion) capex program over last four years in its energy and telecom businesses,&amp;quot; Moody's said.  Currently, RIL is only getting USD 2.5 per million British thermal unit for its current gas production from the KG-D6 block. But the new fields are entitled to a higher rate, which is capped at USD 5.56.  RIL-BP plan to award soon the contracts for development of the first field &ndash; R-Series, deep water gas fields located in water-depths of more than 2,000 meters, approximately 70 km offshore.  The companies expect to produce up to 12 mmscmd, with first production in 2020.  &amp;quot;At current gas price ceiling of USD 5.5 per million Btu, this level of production can generate USD 860 million (Rs 5,500 crore) of annual revenues for the block.  &amp;quot;If the three new fields together manage to achieve production volumes of 30-35 mmscmd of natural gas, they could generate annual revenues of USD 2.2-2.5 billion, of which RIL's share will be USD 1.3-1.5 billion,&amp;quot; it said.  &ldquo;Reliance Industries Ltd. is the sole beneficiary of Independent Media Trust which controls Network18 Media &amp;amp;amp; Investments Ltd.&rdquo;."
156,RI,2017-06-19T15:07:55+05:30,"{'@type': 'Person', 'name': 'Rakesh Patil'}","Buy Reliance Industries, Adani Ports: Sudarshan Sukhani",Sudarshan Sukhani of s2analytics.com advises buying Reliance Industries and Adani Ports.,,"Adani Ports, Reliance Industries, Stocks Views, Sudarshan Sukhani",https://www.moneycontrol.com//news/stocks-views/buy-reliance-industries-adani-ports-sudarshan-sukhani_9130881.html,"Sudarshan Sukhani of s2analytics.com told CNBC-TV18, &amp;quot;Most good quality largecaps are buying opportunities. That is the reason why we are upbeat on the Nifty or you could look at it the other way round. However, among the midcaps also, there are a lot of stocks that are now coming out of that mild 5-10 day correction that we saw. So the first of the buying idea is Adani Ports which is already willing to go higher. It was in a trading range as the Nifty was and now appears to have broken out of that range.&amp;quot;  &amp;quot;Second is HDFC Bank. It was in a narrow range for two to three days and probably is looking at higher levels. A short sell is Oil India. This market is clearly not available for short selling but if you do want to, here is a stock that is not doing anything. So, mainly focus on the buying and stay with the strong stocks.&amp;quot;  &amp;quot;Reliance Industries is a buy for everyone who does not have this stock in their portfolio. We are looking at much higher and much more ambitious levels. I can&rsquo;t comment on a day trade today but it could simply stall. However, for anyone it is a buy,&amp;quot; he added.  Disclaimer: Reliance Industries Ltd. is the sole beneficiary of Independent Media Trust which controls Network18 Media &amp;amp;amp; Investments Ltd."
157,RI,2017-06-16T12:16:59+05:30,"{'@type': 'Person', 'name': 'Sunil Matkar'}",Focus on KG-D6 discoveries a long-term positive but Jio key in medium term: Analysts,Reliance Industries has 60 percent participating interest in KG-D6 block while BP has 30 percent and Niko 10 percent.,,"Reliance Industries, RIL, Stocks Views",https://www.moneycontrol.com//news/stocks-views/focuskg-d6-discoverieslong-term-positivejio-keymedium-term-analysts_9113201.html,"Moneycontrol News  Global&nbsp;brokerage houses said the partnership between Reliance Industries and British Petroleum (BP) to develop discoveries in the KG-D6 block is a long term positive for RIL but revenue from Reliance Jio would be key in near-to-medium term. The stock recouped early losses to trade at Rs 1,385.75, up 0.09 percent from previous close, at 11:44 hours IST.  RIL and BP on Thursday announced that they are moving forward to develop already-discovered deepwater gas fields, bringing new gas production for India. Both companies will award contracts to progress development of the 'R-series' deep water gas fields in block KG-D6 off the east coast of India.  The project is expected to produce up to 12 million cubic metres of gas a day, coming to stream in 2020, the company said, adding development of three projects, with total investment of Rs 40,000 crore, is expected to bring in total 30-35 million cubic metres of gas a day new domestic gas production onstream, phased over 2020-2022.  Reliance Industries has 60 percent participating interest in KG-D6 block while BP has 30 percent and Niko 10 percent.  CLSA | Rating Buy | Target Rs 1,710  The partnership has also been expanded beyond upstream to focus on fuel marketing, unconventional energy and new technology initiatives, to deliver value to customers.  The two companies also advanced their collaboration beyond conventional upstream. Firstly, this venture will expand in conventional fuel and ATF marketing. Pertinently, BP already has a licence to market aviation turbine fuel and set up 3,500 fuel stations in India. Secondly, the partnership plans to also look at opportunities in unconventional fuels and low carbon energy sources. This should encompass solar, wind and gas amongst other things. Thirdly, the JV will look to employ digitisation and develop futuristic and innovative solutions to deliver disruptive value, which can also be taken to other parts of the world.  Plan to develop existing discoveries in D6 is a long-term positive. At the same time, this new JV on downstream should remove any doubts on whether Reliance is focussed to expand in fuel marketing. Nonetheless, near-term stock performance will be driven by start of projects worth over USD 40 billion in the next 6-9 months. CLSA has reiterated buy call on the stock.  Morgan Stanley | Rating Overweight | Target Rs 1,506  RIL's announcement related to investment in upstream, which was slightly above expectations, while the collaboration with BP in expanding investment in conventional fuels, unconventional mobility solutions and addressing electrification, sets the tone for RIL's growth plans.  Both upstream and fuel retail expansion have been well flagged; the overall growth in capex being around 10 percent above estimates. While there were limited details on retail fuel collaboration, BP has adopted a selective approach towards retail network expansion and it believes it will co-exist and not compete with incumbent retailers.  Bank of America Merrill Lynch | Rating Neutral | Target Rs 1,450  While it is good that RIL has decided to restart projects in D6, these are currently long dated projects.  The new D6 fields could add USD 1.3 billion (2 percent) to RIL sum-of-the-parts, but more importantly drive core earnings growth post the ongoing chemical projects (in the FY21-22 period).  The new energy partnership is still in early stages and needs definition. Spending, inflow on this will take time.  In the near term, the RIL stock should depend on Reliance Jio's revenue fortunes, which may become clear only around September/December 2017. With 5 percent upside potential, it stayed neutral on the stock.  JPMorgan | Rating Neutral | Target Rs 1,310  Given that both announcements are more medium-term impact events, JPMorgan sees limited uplift to the near-term stock price.  Given that the first of the incremental gas is not before 2020 and the full ramp up would be only in 2022, the research house sees limited financial impact till FY20.  The capital spend of around USD 1 billion a year is also very manageable for RIL, it feels. The increase in KG-D6 investments comes together with increasing CBM investments by the company.  While current gas prices are low, so are capital costs for developing these fields. RIL's ability to make counter cyclical investments is a key positive as it continues to de-risk the earnings profile from energy prices, JPMorgan said.  Credit Suisse | Rating Neutral  RIL/BP's a new strategic partnership, aiming to explore opportunities in differentiated fuels, mobility and low carbon businesses, is very preliminary. Credit Suisse does not see it impacting its RIL investment thesis at the moment.  Capex, project timelines and peak output are broadly in line with prior RIL/BP guidance and already built into its models. Domestic E&amp;amp;amp;P only accounts for 4 percent of its RIL sum-of-the-parts.  Disclosure: Reliance Industries Ltd. is the sole beneficiary of Independent Media Trust which controls Network18 Media &amp;amp;amp; Investments Ltd."
158,RI,2017-06-16T10:47:56+05:30,"{'@type': 'Person', 'name': 'Vaishali Karulkar'}","RIL-BP plans to hike domestic gas production good for consumers, India: Petronet LNG","Domestic gas is cheaper than imported gas. &ldquo;So good for the country and consumer, said RK Garg, Director-Finance, Petronet LNG.",,"Business, business news, gas pipeline, liquefied natural gas (LNG), Petronet LNG",https://www.moneycontrol.com//news/business/ril-bp-plans-to-hike-domestic-gas-production-good-for-consumers-india-petronet-lng_9115301.html,"Reliance Industries and BP have announced a partnership to increase gas output form KG-D6 with an investment of Rs 40,000 crore. The question is what this means to gas importer and regasifier Petronet LNG.  RK Garg, Director-Finance, Petronet LNG welcoming the new partnership between RIL and BP, says with the government targeting to increase the consumption of natural gas in the overall energy basket, there is a need for more domestic natural gas.  Currently natural gas consumption is around 6.5 percent which has to go up to 15 percent, said Garg. Production of domestic gas would help leverage more LNG import because domestic gas is cheaper than imported gas. &ldquo;So good for the country and consumer,&rdquo; he said.  On the business front, he says they are further looking to expand the Dahej Unit from 15 million tonnes (mt) to 17.5 mt by around 2019. The current 15 mt is fully available for usage and the Dahej plant along is meeting 70-80 percent of the country&rsquo;s imported gas requirement. Furthermore, he says the progress of Kochi to Mangalore pipeline is good under execution by Gail. So, if everything goes as per plan then by end of 2018 the pipeline would be read and the throughput at Kochi would increase.  For Mangalore to Bangalore that is Kochi to Mangalore and then to Bangalore via Tamil Nadu, the discussions are still one, says Garg.  Kochi refineries has been expanded and the volumes have now increased and FACT is of taking the volume right now. The current utilisation of Kochi is 13-14-15 percent as compared to 5 percent earlier. As of now there are two major consumers for Kochi that is FACT and BPCL and utilisation depends on their oftake.  Going forward if profits are good and there is sufficient cash on the books, then shareholders would be duly rewarded via dividends but the decision will be taken by the Board, says Garg.  Moreover, he clarified that the Saudi Arabia- Qatar standoff is not impacting their volume inflows and the entire volume is coming as planned.  Disclaimer: Reliance Industries Ltd. is the sole beneficiary of Independent Media Trust which controls Network18 Media &amp;amp;amp; Investments Ltd."
159,RI,2017-06-16T10:27:41+05:30,"{'@type': 'Person', 'name': 'Priyanka Deshpande'}",Here's why SP Tulsian recommends a buy on Aksharchem,"In an interview to CNBC-TV18, SP Tulsian of sptulsian.com shared his readings and outlook on the market outlook and specific stocks and sectors.",,"SP Tulsian, Stocks Views",https://www.moneycontrol.com//news/stocks-views/here39ssp-tulsian-recommendsbuyaksharchem_9112721.html,"In an interview to CNBC-TV18, SP Tulsian of sptulsian.com shared his readings and outlook on the market outlook and specific stocks and sectors.  Below is the verbatim transcript of the interview.  Sonia: First I wanted to ask you your view on Reliance Industries and what kind of net present value (NPV) up move are we essentially looking at post the announcements that came in yesterday?  A: Yesterday I expressed my view post the press conference because if you take a call now, right now I won&rsquo;t be taking a call on the monetisation or the earnings calculation on 30-35 mmscmd which we will be seeing from three projects. However, 12 mmscmd is being considered that too that will start coming in from 2020. If you take a call because unless and until you have a price realisation, because there have been uncovered questions which have not been answered or there have been lot many things disconnect. One on the schedule or period of the capex of Rs 40,000 crore, but apart from that, the unanswered question is what kind of realisations we are expecting from the gas.  Even if take USD 7.5 per mmbtu for the gas which will be seen from first of the field, i.e. &lsquo;R&rsquo; field, and if I take a 12 mmscmd as the production, the revenue is estimated, in fact I don&rsquo;t think that anyone has given the quantum of that which is very important, the turnover works out at Rs 8,000 crore and I don&rsquo;t think that the EBITDA of more than 40-45 percent can get expected. So, it is very difficult to take a call that what kind of investments because the investments amount having invested earlier on all these fields have not seen having yield any results.  Rs 32 crore having invested in British Petroleum (BP), again both the promoters were silent on that that what has been the fate of the earlier investments having made and what will go into the amount of this Rs 40,000 crore on the field and off the field i.e. in the sea either for creating the fuel stations and all that and how much will be for the gas exploration. So, it is difficult to take a call.  However, still if you want to take a call, I won&rsquo;t be taking it very significant, maybe an amount of Rs 20-25 can be attributed to the net present value, taking the value as of today discounting the 2020 earnings which I said which can yield an turnover of about Rs 8,300 crore calculating at the USD 7.5 realisation per mmbtu.  Anuj: You have a stock idea for our viewers today?  A: I am recommending Aksharchem. This is a dye and dye intermediates company. If you recall, last March 30, I have given the indications when suddenly the prices of dye and dye intermediates started moving in and this time also there are I won&rsquo;t name the two listed companies which may be affected but in Padra near Vadodara, the pollution problem is seen cropping up which will be seen negative for two of the companies, in fact three companies are getting affected severely because of that and I won&rsquo;t be surprised to see the stoppage of the production also. So, that will be seen as an advantage to Aksharchem because Aksharchem is a fully pollution control compliant and second company is Bhageria Industries on which I am director as a matter of disclosure.  Both the companies are in no way affected. I am not saying that because I am director but that is the ground situation. Two listed companies which are operating in Padra, they are facing the pollution problems. So, whenever these kinds of events happen, you have to foresee these events, when they happen suddenly you see the prices of H-acid and vinyl sulphone starts moving up which are the two critical raw material for making dyes. In fact for making dyes, both are dye intermediates. Aksharchem is a market leader in vinyl sulphone controlling 45 percent of the market from India to exports and that is the reason the FY17 has been excellent for all these dye intermediate makers.  If you see the company in FY17, they have shown a topline growth of 40 percent to about Rs 265 crore, but PAT has tripled. PAT has shown more than 200 percent growth. PAT has increased from Rs 17 crore to Rs 52 crore. So any pollution control lapses on part of the other three plants which are operating in Padra, Vadodara of which two are listed, if that has any reflection, the major orders will flow to the company like Aksharchem and all that. Apart from that, the company is carrying out the capex of about Rs 175 crore. They are the world leader in CPC Green which is dye about controlling 10 percent of the market and they are putting up fresh capacity in the dye and dye intermediate space.  H-acid 1,200 tonne per annum, violet 2,300 tonne per annum, CPC Green 2,200 tonner per annum, total capex of about Rs 175 crore to be met from the internal accruals. I am expecting that probably in next six to eight months, or 6-12 months, all the products will go operational. So, taking all this into consideration, debt free balance sheet, promoter stake of 70 percent, EPS was Rs 71 in FY17 which I am expecting to move up in this year also, I have not quantified the amount. So, taking all this into consideration, share is now ruling below Rs 760 looks a good buy and can move to a level of Rs 945 in next six months or so.  Disclosure: Reliance Industries Ltd. is the sole beneficiary of Independent Media Trust which controls Network18 Media &amp;amp;amp; Investments Ltd."
160,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/here39ssp-tulsian-recommendsbuyaksharchem_9112201.html,error
161,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/here39ssp-tulsian-recommendsbuyaksharchem_9112181.html,error
162,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/here39ssp-tulsian-recommendsbuyaksharchem_9112161.html,error
163,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/here39ssp-tulsian-recommendsbuyaksharchem_9112141.html,error
164,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/here39ssp-tulsian-recommendsbuyaksharchem_9112121.html,error
165,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/here39ssp-tulsian-recommendsbuyaksharchem_9112101.html,error
166,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/here39ssp-tulsian-recommendsbuyaksharchem_9112081.html,error
167,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/here39ssp-tulsian-recommendsbuyaksharchem_9112061.html,error
168,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/here39ssp-tulsian-recommendsbuyaksharchem_9111801.html,error
169,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/here39ssp-tulsian-recommendsbuyaksharchem_9111781.html,error
170,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/here39ssp-tulsian-recommendsbuyaksharchem_9111761.html,error
171,RI,2017-06-16T10:27:17+05:30,"{'@type': 'Person', 'name': 'Sandip Das'}","Buy Reliance Industries, DCB Bank, Federal Bank: VK Sharma","recommends buying Reliance Industries, DCB Bank and Federal Bank.",,"DCB Bank, Federal Bank, HDFC Securities, Reliance Industries, Stocks Views, VK Sharma",https://www.moneycontrol.com//news/stocks-views/buy-reliance-industries-dcb-bank-federal-bank-vk-sharma_9113121.html,"VK Sharma, Head of Business, Private Client Group at HDFC Securities told CNBC-TV18, &amp;quot;The smaller private banks are the ones which are doing well and I think it is better to continue with those stocks. DCB Bank is one which we like where positions have been built to the extent of 41 percent in the series. I am buying the 210 Call at Rs 6.3, stop lloss at Rs 5 and a target of Rs 9.&amp;quot;  &amp;quot;Federal Bank on the other hand is a different game altogether where we have seen positions being curtailed. So, people have essentially booked profits there or they have covered their shorts. The longs are still to built-up and the stock has gone up 7 percent this series, 2 percent yesterday. Therefore, I am tempted to buy the 120 Call at Rs 3.3, stop loss at Rs 2 with a target of around Rs 5.5,&amp;quot; he said.  &amp;quot;Strategy on Reliance Industries is that I am buying the 1,400 Call at around Rs 21, stop loss at Rs 15, and target around Rs 35. We believe that this stock has seen lot of positions being pruned, they have not been added. So, I think after some time the stock should see gradually up and we could see our target of Rs 35 being achieved in the current settlement&amp;quot;,&amp;quot; he added.  Disclaimer: Reliance Industries Ltd. is the sole beneficiary of Independent Media Trust which controls Network18 Media &amp;amp;amp; Investments Ltd"
172,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/ril-bp-partnership-30-35-mmscmdlarge-production-target-by-ril-says-edelweiss_9114501.html,error
173,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/ril-bp-partnership-30-35-mmscmdlarge-production-target-by-ril-says-edelweiss_9111741.html,error
174,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/ril-bp-partnership-30-35-mmscmdlarge-production-target-by-ril-says-edelweiss_9111721.html,error
175,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/ril-bp-partnership-30-35-mmscmdlarge-production-target-by-ril-says-edelweiss_9111701.html,error
