,company,datePublished,author,headline,description,articleBosy,tags,url,articleBody
10,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/business/gas-price-hike-mayoutput-to-100-mcm-by-2016-17-ongc_1011872.html,error
11,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/buy-reliance-industries-says-nooresh-merani_1011839.html,error
12,RI,2013-12-20T17:35:51+05:30,"{'@type': 'Person', 'name': 'Devika Ghosh'}",Higher rates will help increase domestic gas output: Moily,"&amp;quot;If you don't raise gas price, no domestic production will come and dependence on imports will increase,&amp;quot; Moily said. Higher gas price will help bring to production over 3 Trillion cubic feet of gas reserves that had been declared economically unviable at current rates of USD 4.2.",,"Business, Cabinet Committee on Economic Affairs, Directorate General of Hydrocarbons, KG-D6 block, LNG, Oil and Natural Gas Corp, Oil Minister M Veerappa Moily, ONGC, Reliance, Reliance Industries",https://www.moneycontrol.com//news/business/higher-rates-will-help-increase-domestic-gas-output-moily_1011921.html,"Defending the government decision to double natural gas prices from April next year, Oil Minister M Veerappa Moily today said higher rates will help raise domestic production and cut dependence on imports. While the government had in June approved a new formula for pricing of all domestically produced natural gas, the Cabinet yesterday allowed the same principles to also be applied to Reliance Industries' currently producing fields in KG-D6 block subject to certain conditions. &amp;quot;If you don't raise gas price, no domestic production will come and dependence on imports will increase,&amp;quot; Moily said at the AIMA's 3rd PSU Summit here. India, which currently imports half of its gas needs, has the hydrocarbon potential which require lot of money to exploit, he said. &amp;quot;You need to spend a lot of money on technology (to access the hydrocarbon) and research.&amp;quot; Higher gas price will help bring to production over 3 Trillion cubic feet of gas reserves that had been declared economically unviable at current rates of USD 4.2. Several gas discoveries of firms like&amp;amp;nbsp;Oil and Natural Gas Corp (ONGC) as well as of RIL had been declared unviable by the Directorate General of Hydrocarbons (DGH) as current gas price of USD 4.2 per million British thermal unit was inadequate to cover the cost. The Minister said the option before the country was to either keep the finds in the ground and continue importing gas at USD 12-13 or pay much lesser than this price to domestic producers to bring the discoveries to production and cut foreign exchange outgo on imports. &amp;quot;We may end up importing 100 percent (of our needs) if we don't encourage exploration,&amp;quot; Moily said. The reserves in the discoveries not viable at current price equals the remaining resources in the currently producing Dhirubhai-1 and 3 (D1&amp;amp;amp;D3) gas fields in RIL's eastern offshore KG-D6 block. The Cabinet Committee on Economic Affairs on June 27 approved pricing of domestically produced gas at an average of imported LNG and international benchmarks from April 1 2014. Accordingly, the price in April would be about USD 8.4. While the decision was to apply to all public and private producers of conventional gas and non-conventional fuel like coal-bed methane and shale gas, the decision was not notified as the Finance Ministry felt RIL should not get the benefit because it has in past three years produced less than targets. The Cabinet Committee on Economic Affairs yesterday allowed RIL the new rates provided it gave a bank guarantee to cover its liability if gas-hoarding charges are proved. The bank guarantee, which will be equivalent to the incremental revenue that RIL will get from the new gas price, will be encashed if it is proved that the company hoarded gas or deliberately suppressed production at the main Dhirubhai-1 and 3 (D1&amp;amp;amp;D3) fields in KG-D6 block since 2010-11."
13,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/buy-reliance-industries-prayesh-jain_1011893.html,error
14,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/buy-reliance-industriesdips-ajay-bodke_1011749.html,error
15,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/ril-may-remainrs-850-925-range-sp-tulsian_1011667.html,error
16,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/ril-may-trade-between-rs-840-920-deven-choksey_1011635.html,error
17,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/business/ril-gas-price-hike-will-help-industry-more-than-co-ongc_1011433.html,error
18,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/business/higher-gas-price-for-ril-good-newsunfortunate-taneja_1011349.html,error
19,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/business/ccea-okays-higher-gas-price-for-ril-butriders_1011346.html,error
20,RI,2013-12-18T18:44:48+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}",GAIL doubles marketing margin on gas,"Gas from the fields of ONGC that came into production after 2010 are being termed as non-APM gas and GAIL has been since November billing higher marketing margin of Rs 10.21 per mmBtu on such fuel sold to consumers, sources said.",,"APM gas, Business, GAIL, GAIL India, LPG plants, natural gas distributor, Oil and Natural Gas Corp (ONGC, Oil India, Oil India Ltd, ONGC, PNGRB, Rashtriya Chem, Rashtriya Chemicals and Fertilisers Ltd (RCF), Reliance, Reliance Industries",https://www.moneycontrol.com//news/business/gail-doubles-marketing-margingas_1010444.html,"GAIL India&amp;amp;nbsp;Ltd, the nation's biggest natural gas distributor, has doubled the marketing margin it charges from customers on sale of a small volume of gas sourced from state-owned ONGC.&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp; GAIL used to charge Rs 200 per thousand cubic metres (Rs 5 per million British thermal unit) as effort money or marketing margin from consumers like fertiliser plants and power stations, for selling natural gas sourced from fields that Oil and Natural Gas Corp (ONGC) had got from the government on nomination basis (called APM gas). However, a distinction has now been made in the gas produced from fields given to ONGC on nomination basis. Any gas that came into production after 2010 is being treated differently than APM gas for which the government decides the price as well as marketing margin. Gas from the fields of ONGC that came into production after 2010 are being termed as non-APM gas and GAIL has been since November billing higher marketing margin of Rs 10.21 per mmBtu on such fuel sold to consumers, sources said. Rashtriya Chemicals and Fertilisers&amp;amp;nbsp;Ltd (RCF) and&amp;amp;nbsp;&amp;amp;nbsp;Reliance Industries Ltd (RIL) are among the consumers who have got two bills for November quoting the higher marketing margin. While RCF refused to pay the higher charges, RIL paid the first bill in protest but when the second bill came it deducted the higher charges it had paid earlier, they said. Non-APM gas coming from the nomination fields of ONGC is distributed to consumers by GAIL although a small volume is directly sold to consumers by ONGC itself. Also read: Essar Energy reiterates outlook, shares rise While ONGC has not changed the marketing margin on the volumes it trades directly to consumers, GAIL has been since November billing consumers a higher marketing margin. GAIL, sources said, has reasoned that the higher marketing margin is at par with the rate it charges for its effort on sale of gas from western offshore fields of Panna/Mukta and Tapti. At the time of revising APM gas price to USD 4.2 per mmBtu in May 2010 (effective from June 1, 2010), the Oil Ministry had directed that marketing margin of Rs 200 per thousand cubic metres would be charged from customers by the company marketing the gas produced by national oil companies (ONGC and Oil India Ltd). Subsequently, in June 2010, the Ministry again clarified that marketing margin shall be charged by ONGC and OIL in cases where they are directly selling gas to end customers and in other cases, the marketing margin would be charged by the companies marketing the gas ie GAIL. The Ministry had last month ordered that allows marketers freedom to fix marketing margin on sale of gas to consumers other than urea manufacturing units and LPG plants. Oil regulator PNGRB will decide marketing margin for urea and LPG plants."
21,RI,2013-12-18T12:55:55+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}","RIL shuts crude unit at 660,000 bpd refinery: Sources",According to a source: &amp;quot;Reliance's crude unit tripped on Saturday night... will take at least a week to be fully operational.&amp;quot;,,"Business, crude, Gujarat, Jamnagar, power failure, Reliance, Reliance Industries",https://www.moneycontrol.com//news/business/ril-shuts-crude-unit-at-660000-bpd-refinery-sources_1010262.html,"Reliance Industries&amp;amp;nbsp;has shut one of its two crude units because of power failure at its 660,000 barrels-per-day (bpd) refinery in Jamnagar in western Gujarat , industry sources said on Wednesday. The unit has been shut since the weekend, the sources said. Also Read: RIL plans to shut crude unit in Feb for maintenance Reliance, owner of the world's biggest refining complex, has two crude units of similar capacity at the plant. It also operates a 580,000 bpd export-focused plant next to its old refinery. The issue should be resolved soon, one of the sources said. &amp;quot;Reliance's crude unit tripped on Saturday night... will take at least a week to be fully operational,&amp;quot; a second source said, adding that the refinery's coker unit was also down. No immediate comment was available from Reliance."
22,RI,2013-12-17T09:04:17+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}","Reliance Retail to discontinue non-vegetarian food offering, Delight","Reliance Industries has submitted a copy of Media Statement being issued by Reliance Retail Limited, a subsidiary of the Company, regarding its decision to discontinue its non-vegetarian food offering, Delight.",,Announcements,https://www.moneycontrol.com//news/announcements/reliance-retail-to-discontinue-non-vegetarian-food-offering-delight_1009431.html,"Reliance Industries Ltd has submitted to BSE a copy of Media Statement being issued by Reliance Retail Limited, a subsidiary of the Company, regarding its decision to discontinue its non-vegetarian food offering, 'Delight'&amp;quot;.Source : BSE Read all announcements in Reliance"
23,RI,2013-12-16T15:56:04+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}",RIL plans to shut crude unit in Feb for maintenance,"Reliance operates two refineries in Jamnagar with a total capacity of 1.24 million bpd, making this one of the world's largest refining complex in a single location.",,"Business, Jamnagar refinery, Reliance Industries",https://www.moneycontrol.com//news/business/ril-plans-to-shut-crude-unitfeb-for-maintenance_1008851.html,"India's&amp;amp;nbsp;Reliance Industries is planning to shut a crude distillation unit (CDU) at its 660,000 barrels per day (bpd) Jamnagar refinery around early February for maintenance, industry sources said on Monday. They added that the maintenance would likely last around two weeks and the capacity of the unit to be shut was estimated between 320,000 and 330,000 bpd. Reliance's spokesman could not be reached on phone. Reliance operates two refineries in Jamnagar with a total capacity of 1.24 million bpd, making this one of the world's largest refining complex in a single location. It had recently shut a desulphurizer unit for planned maintenance at its 580,000 bpd plant. Also Read: OilMin allows RIL, GAIL freedom to fix marketing margin"
24,RI,2013-12-15T11:31:38+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}",RIL protests against move to snatch away 5 gas discoveries,"RIL President &amp;amp; COO B Ganguly on November 11 wrote to the Oil Ministry, expressing surprise at the order when the field development plan (FDP) and the application for issuance of the petroleum mining lease for the five discoveries was under consideration of the government.",,"Business, KG-D6, oil ministry, RIL",https://www.moneycontrol.com//news/business/ril-protests-against-move-to-snatch-away-5-gas-discoveries_1008551.html,"Reliance Industries&amp;amp;nbsp;has lodged a strong protest against a government move to snatch away an area containing five gas discoveries, saying the decision was a breach of contract. The Oil Ministry had on October 28 ordered RIL to surrender 6,198.88 square kilometres of a 7,645 sq km area in its eastern offshore KG-D6 block, 15 per cent more than the 5,367 sq km the company had voluntarily offered to relinquish. The excess area being taken away holds five discoveries -- D-4, D-7, D-8, D-16 and D-23 -- with 0.805 trillion cubic feet of gas reserves, or about one-fourth of the restated reserves in the producing Dhirubhai 1 and 3 (D1&amp;amp;amp;D3) fields in the KG-D6 block, and is worth USD 10 billion. Also Read: OilMin allows RIL, GAIL freedom to fix marketing margin RIL President &amp;amp;amp; COO B Ganguly on November 11 wrote to the Oil Ministry, expressing surprise at the order when the field development plan (FDP) and the application for issuance of the petroleum mining lease for the five discoveries was under consideration of the government. The five discoveries, he wrote, are non-associated natural gas find, which under the Production Sharing Contract, the company was entitled to retain as a discovery area. Stating that all timelines prescribed in the PSC were followed, he said RIL submitted the proposal to declare the finds commercial within the stipulated three years and a FDP for the five finds along with four others on July 14, 2008, within the prescribed one year. RIL said the Directorate General of Hydrocarbons (DGH) communicated that the discoveries are unviable at the current price of USD 4.2 only on March 31, 2009, as against the PSC stipulated timeline of deciding the issue within 180 days from the submission and 90 days from receipt of additional information. &amp;quot;The DGH evaluation using a gas price of USD 4.2 per million British thermal units ignored the fact that the gas price of USD 4.2 was valid only until March 31, 2014, and that the competitive arm's length or market price for gas might increase,&amp;quot; Ganguly said. Following the DGH advice, RIL submitted an optimised field development plan on December 19, 2009, for the big four out of the nine discoveries and left the rest for being tied up at a later date. RIL said the original FDP of July 2008 for the five finds was still valid and had not been withdrawn and the DGH assertion that no development plan was submitted for D-4, D-7, D-8, D-16 and D-23 was not true. The &amp;quot;order for relinquishment of area relating to these discoveries is inconsistent with the provisions contained in the PSC and is in breach of the contractor's right under the PSC,&amp;quot; Ganguly added. &amp;amp;nbsp;"
25,RI,2013-12-12T19:32:57+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}","OilMin allows RIL, GAIL freedom to fix marketing margin","Presently, marketing margins charged by producers and sellers of gas are in the range of 11 cents to 20 cents per million British thermal unit (mmBtu).",,"Business, GAIL, oil ministry, RIL",https://www.moneycontrol.com//news/business/oilmin-allows-ril-gail-freedom-to-fix-marketing-margin_1007214.html,"In a significant development, the Oil Ministry has given freedom to firms, including Reliance Industries and GAIL, to fix the marketing margin they want to charge on sale of natural gas to consumers other than urea manufacturing units and LPG plants.  The Ministry, which has been for past two years grappling with the issue of marketing margin charged by gas producers and sellers like Reliance Industries and GAIL India, last month ordered that the margin to be charged over and above the gas sale price be fixed between seller and buyers in sectors other than urea and LPG.  Official sources said the Ministry on November 21 asked the oil regulator PNGRB to determine the marketing margin for supply of domestic gas to urea and LPG producers through its independent process. The rates determined by the Petroleum and Natural Gas Regulatory Board (PNGRB) would thereafter be notified by the government, they said.  Also Read: RIL-BP JV can quadruple natural gas production by 2020 In other cases, the Ministry ruled that the marketing margin should be determined by the buyer and seller and any complaints about exercise of monopoly power should be addressed to PNGRB and/or the Competition Commission of India.  Presently, marketing margins charged by producers and sellers of gas are in the range of 11 cents to 20 cents per million British thermal unit (mmBtu). Fertiliser plants had opposed RIL charging 13.5 cents per mmBtu as marketing margin over and above the government fixed price of USD 4.205 for KG-D6 gas.  The Oil Ministry on December 26, 2011, asked PNGRB to determine the quantum of marketing margin chargeable on sale of natural gas to end consumers by a marketing entity. The Board on February 14, 2012 issued notices to companies like RIL and GAIL seeking information on cost of production or import or acquisition of natural gas, the selling price of the fuel to end consumers and itemised detailed break-up of the difference between the two.  However, later in the year, it refused to fix the marketing margin saying it cannot decide on the issue as natural gas as a product has not been formally notified by the government for adjudication by the Board, sources said. On a second reference, the PNGRB advised the government to stipulate a uniform marketing margin for all sellers of domestic gas, while giving free hand to sellers of imported liquefied natural gas (LNG) and firms selling CNG to automobiles and piped cooking gas to households.  This was strongly opposed by RIL, which said the stipulation was discriminatory. RIL, whose 13.5 cents per million British thermal unit as marketing margin on KG-D6 gas is higher than 11 cents charged on gas produced by ONGC/OIL but lower than 20 cents that GAIL charges for western offshore gas and imported LNG, said there was no legal basis to regulate the levy. "
