,company,datePublished,author,headline,description,articleBosy,tags,url,articleBody
10,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/buy-reliance-industries-infosys-engineers-india-sukhani_8167801.html,error
11,RI,2016-12-26T15:20:04+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}",G S Singhvi named arbitrator for &amp;amp;#36;1.5 bn ONGC-RIL dispute,The government has named former Supreme Court Judge G S Singhvi on the three-member arbitration panel that will decide on the validity of its USD 1.55 billion compensation claim from Reliance Industries for &amp;quot;unfairly enriching&amp;quot; and producing natural gas belonging to ONGC.,,"BP plc, Business, Canada, G S Singhvi, High Court, Niko Resources, oil ministry, Reliance Industries, RIL, UK",https://www.moneycontrol.com//news/business/g-s-singhvi-named-arbitrator-for-3615-bn-ongc-ril-dispute_8163821.html,"The government has named former Supreme Court Judge G S Singhvi on the three-member arbitration panel that will decide on the validity of its USD 1.55 billion compensation claim from Reliance Industries for &amp;quot;unfairly enriching&amp;quot; and producing natural gas belonging to ONGC. RIL and its its partners BP Plc of the UK and Canada's Niko Resources, who had on November 11 slapped an arbitration notice against the government disputing the USD 1.55 billion demand, have named former UK high court judge Bernard Eder to the panel. &amp;quot;They (RIL-BP-Niko) named the arbitrator last month and the government has nominated Singhvi on the panel now,&amp;quot; a senior official said. The two arbitrators will now decide on a presiding judge of the three-member arbitration panel. The oil ministry had on November 3 issued a notice to RIL, Niko and UK's BP Plc seeking USD 1.47 billion for producing in the seven years ended March 31, 2016 about 338.332 million British thermal unit of gas that had seeped or migrated from the state-owned Oil and Natural Gas Corporation's (ONGC) blocks into their adjoining KG-D6 in the Bay of Bengal. After deducting USD 71.71 million royalty paid on the gas produced and adding an interest at the rate of Libor plus 2 per cent, totalling USD 149.86 million, a total demand of USD 1.55 billion was made on RIL, BP and Niko. RIL is the operator of the KG-D6 block with 60 per cent interest while BP holds 30 per cent. The remaining 10 per cent is with Niko Resources. The official said the arbitration will get underway once all the three-members are in place. The government's compensation claim flowed from the report of the Justice (retd) A P Shah Committee. The Shah panel, in its August 28 report, concluded that there has been &amp;quot;unjust enrichment&amp;quot; to the contractor of the block KG-DWN-98/3 (KG-D6) due to production of the migrated gas from ONGC's blocks KG-DWN-98/2 and Godavari PML. The government, the official said, accepted the recommendations of the committee and consequently, decided to claim restitution from RIL-BP-Niko for &amp;quot;the unjust benefit received and unfairly retained&amp;quot;. So, a notice was sent, he said, adding that the government is also pressing RIL to pay USD 174.9 million of additional profit petroleum after certain costs were disallowed because of KG-D6 output being lower than targets. The cost recovery issue is also being arbitrated separately. Originally, ONGC had sued RIL for producing gas that had migrated from its blocks KG-DWN-98/2 (KG-D5) and Godavari PML in the KG basin to adjoining KG-D6 block of RIL. Under direction of the Delhi High Court, the government had appointed a one-man committee under retired Justice A P Shah to go into the issue. Shah however said the compensation should go to government as it is the owner of all unproduced natural resources.Disclaimer: Network 18, which publishes moneycontrol.com, is part of the Reliance Group."
12,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/sell-yes-bank-jsw-steel-ceat-ashwani-gujral_8162821.html,error
13,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/buy-reliance-industries-sell-voltas-infosys-ashwani-gujral_8149841.html,error
14,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/buy-reliance-industries-sell-pidilite-marico-sukhani_8132321.html,error
15,RI,2016-12-18T15:10:03+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}","Six of top 10 cos take Rs 38,221cr hit in mcap;CIL loses most","Six of 10 most valued companies took a combined hit of Rs 38,221 crore in their market valuation last week, with CIL bringing up the maximum losses, as the benchmark Sensex lost nearly 1 per cent.",,"Business, Coal India, HDFC Bank, Hindustan Unilever, Housing Development Finance Corporation, Infosys, ITC, Oil and Natural Gas Corporation, PTI, Reliance Industries, State Bank of India, Tata Consultancy Services",https://www.moneycontrol.com//news/business/sixtop-10-cos-take-rs-38221cr-hitmcapcil-loses-most_8130241.html,"Six of 10 most valued companies took a combined hit of Rs 38,221 crore in their market valuation last week, with CIL bringing up the maximum losses, as the benchmark Sensex lost nearly 1 percent. While, ONGC,SBI,ITC,HUL, CIL and HDFC Bank witnessed a decline in their market capitalisation totaling Rs 38,221.15 crore,TCS,RIL, Infosys and HDFC raked up gains, during the week ended December 16, aggregating Rs 31,887.84 crore. The market capitalisation of CIL was hit the most as it fell by Rs 12,001.08 crore to Rs 1,82,037.5 crore, while the market valuation of ITC plummeted by Rs 11,210.44 crore to Rs 2,74,565.01 crore. Market valuation of HUL tanked by Rs 5,951.82 crore to Rs 1,76,888.24 crore, while HDFC Bank's valuation plunged Rs 4,365.63 crore to Rs 3,01,509.3 crore, and that of ONGC by Rs 3,721.85 crore to Rs 2,58,846.45 crore. SBI saw an erosion of Rs 970.35 crore in its mcap, following which it stood at Rs 2,05,520.13 crore. &amp;quot;Overall, market sentiments were negative for the full week coupled with many global as well as local events,&amp;quot; Abnish Kumar Sudhanshu, Director &amp;amp;amp; Research Head, Amrapali Aadya Trading &amp;amp;amp; Investments said. Defying the broader market trend, TCS added Rs 17,398.63 crore to its market capitalisation to Rs 4,49,596.02 crore, while RIL saw its market worth rising by Rs 10,103.78 crore to Rs 3,43,025.86 crore. The mcap of Infosys improved by Rs 3,870.34 crore to Rs 2,30,658.71 crore and HDFC's valuations rose by Rs 515.09 crore to Rs 2,01,337.77 crore. In terms of ranking of the top 10 firms, TCS retained its numero uno status followed by RIL, HDFC Bank, ITC, ONGC, Infosys, SBI, HDFC, CIL and HUL. For the week, the Sensex lost 257.62 points, or 0.96 per cent, and the NSE Nifty 122.30 points, or 1.48 per cent. The weekly decline is the biggest since November 18, when the Sensex registered a fall of 668.58 points and the Nifty 222.20 points.(Disclosure: RIL, which owns Reliance Jio, also owns Network18 and&amp;amp;nbsp;moneycontrol.com)."
16,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/buy-apollo-tyres-reliance-industries-jsw-energy-rajat-bose_8118221.html,error
17,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/buy-ril-petronet-lng-sell-pnb-mm-fin-union-bank-gujral_8117601.html,error
18,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/herestulsian-is-positivesugar-non-index-stocks_8115101.html,error
19,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/buy-hcl-tech-reliance-industries-sell-obc-sandeep-wagle_8113201.html,error
20,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/buy-niit-aarti-industries-sell-arvind-ashwani-gujral_8111821.html,error
21,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/buy-capital-first-reliance-industries-sell-upl-ashwani-gujral_8111321.html,error
22,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/go-longreliance-industries-short-nifty-amit-gupta_8110421.html,error
23,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/buy-reliance-industriesdeclines-towards-rs-980-1000-gujral_8100881.html,error
24,RI,2016-12-11T11:54:19+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}","Nine of top 10 firms add Rs 56,112 cr in m-cap; ONGC, RIL shine","The combined market valuation of nine of the top 10 most valued companies surged by Rs 56,112 crore last week, as the benchmark indices recorded their best gains since September 2, with ONGC and RIL emerging as the biggest gainers.",,"Business, Coal India, HDFC Bank, Hindustan Unilever, Housing Development Finance Corporation, Infosys, ITC, market cap, Oil and Natural Gas Corporation, PTI, Reliance Industries, Tata Consultancy Services",https://www.moneycontrol.com//news/business/ninetop-10-firms-add-rs-56112-crm-cap-ongc-ril-shine_8096641.html,"The combined market valuation of nine of the top 10 most valued companies surged by Rs 56,112 crore last week, as the benchmark indices recorded their best gains since September 2, with ONGC and RIL emerging as the biggest gainers. Barring TCS, which saw a market cap erosion of Rs 5,999.87 crore to Rs 4,32,197.39 crore, the remaining nine companies saw rise in their market valuations for the week ended December 9, totalling Rs 56,112.71 crore. The market valuation of ONGC advanced by Rs 13,389.36 crore to Rs 2,62,568.3 crore, becoming the top gainer in the chart. RIL's market valuation zoomed by Rs 10,087.57 crore, to Rs 3,32,922.08 crore, while m-cap of SBI soared by Rs 9,004.85 crore to Rs 2,06,490.48 crore. ITC added Rs 8,968.35 crore to its market capitalisation to Rs 2,85,775.45 crore, while, market valuation of Infosys rose by Rs 5,340.38 crore to Rs 2,26,788.37 crore and HDFC added Rs 4,311.96 crore to its market worth, which then increased to Rs 2,00,822.68 crore. The market valuation of HUL rose by Rs 2,553.87 crore to Rs 1,82,840.06 crore and CIL added Rs 694.8 crore to its m-cap during last week, following which it stood at Rs 1,94,038.58 crore. HDFC Bank's market valuation stood at Rs 3,05,874.93 crore, registering a rise of Rs Rs 1,761.57 crore. In terms of ranking of the top 10 firms, TCS retained its numero uno status followed by RIL, HDFC Bank, ITC, ONGC, Infosys, SBI, HDFC, CIL and HUL. On a weekly basis, both key indices &amp;amp;mdash;&amp;amp;nbsp;the Sensex and the Nifty &amp;amp;mdash;&amp;amp;nbsp;recorded their best gains since September 2 by rising 516.52 points, or 1.96 percent, and 174.95 points, or 2.16 percent, respectively. &amp;quot;It is a significant evidence that the market is trying to reverse its medium-term downtrend. If bulls prove their strength with sustained buying, we expect the Nifty to find momentum and test the level of 8,400,&amp;quot; Rohit Gadia, Founder &amp;amp;amp; CEO, CapitalVia Global Research Ltd said in a research note."
25,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/buy-reliance-industries-indusind-bank-obc-ashwani-gujral_8091841.html,error
26,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/buy-century-textiles-ril-apollo-tyres-hcl-info-thacker_8090781.html,error
27,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/buy-reliance-industries-jindal-steelpower-mitesh-thacker_8072861.html,error
28,RI,2016-12-02T15:36:36+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}",Buy Reliance Industries; target of Rs 1407: Edelweiss,"Edelweiss is bullish on Reliance Industries has recommended buy rating on the stock with a target price of Rs 1407 in its research report dated December 01, 2016.",,"Buy, Edelweiss, Recommendations, Reliance Industries",https://www.moneycontrol.com//news/recommendations/buy-reliance-industries-targetrs-1407-edelweiss_8055561.html,"Edelweiss' research report on Reliance Industries  Mr Mukesh Ambani today announced Jio Happy New Year, an extension of free voice and data till March 31, 2017 (from December 31, 2016 announced earlier), but with a data cap of 30GB per month to decongest network. He also announced Jio Money Merchant Solutions with a target of reaching 10mn merchants in 1 month. We believe high acceptability among merchants will be a crucial enabler for strong network effect to succeed in the mobile wallet/payment bank business. This exemplifies Reliance Jio&amp;amp;rsquo;s (RJIO&amp;amp;rsquo;s) strategy of cross selling various internet-based services via its ecosystem, as highlighted in our note - Reliance Industries - Betting big on integrated play stratagem. We expect RJIO to garner significant data volume market share even when it becomes a paid service. Maintain &amp;amp;lsquo;BUY&amp;amp;rsquo; with target price of INR 1,407. With over 50mn subscribers in less than 3 months, RJIO has grown faster than Facebook, Skype and Whatsapp and exceeding our March 2017 target of 40mn subscribers. We have raised our FY17E end subscriber forecast to 75mn. Following conclusion of RIL&amp;amp;rsquo;s ongoing mega capex, we expect FCF to turnaround and RoE to rise. We reiterate &amp;amp;lsquo;BUY/SO&amp;amp;rsquo;, with a SoTP-based TP of INR 1,407, highest on the Street. For all recommendations, click here Disclaimer: The views and investment tips expressed by investment experts/broking houses/rating agencies on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions."
29,RI,2016-12-02T09:59:12+05:30,"{'@type': 'Person', 'name': 'Nasrin Sultana'}","Buy, sell, hold: 7 key stocks that you should focus now",Credit Suisse has maintained neutral call on Reliance with target cut to Rs 1035 from Rs 1055 per share as Jio's user-base could grow to 7 crore from 5.2 crore by December-end.,,"Ashok Leyland, Coal India, Eicher Motors, Mahindra and Mahindra, Maruti Suzuki India, Reliance Industries, Stocks Views, Tata Motors",https://www.moneycontrol.com//news/stocks-views/buy-sell-hold-7-key-stocks-that-you-should-focus-now_8053601.html,"Moneycontrol Bureau Here are 7 key stocks that analysts are keeping an eye today. Auto stocks Deutsche Bank has a have a buy call on Ashok Leyland with target at Rs 98 per share and hold rating on Tata Motors and Eicher Motors with target of Rs 500 and Rs 20000 respectively. It has a buy rating on M&amp;amp;amp;M with target at Rs 1400 per share. Maruti, Eicher and Tata Motors preferred picks of Nomura. Coal IndiaMacquarie reiterates underperform with target at Rs 270 per share as with flat volume in 8MFY17, 3 percent YOY FY17 estimate appears a tall order. It says demonetisation e-auction bookings impact may be seen in Dec-Jan volumes. It says earnings downgrade should continue with downward revision of volume estimates. Citi has a buy call on the stock with target at Rs 360 per share as despatch growth was in November despite a high base. It says slightest turn in demand scenario would spin pricing, volumes &amp;amp;amp; margins. Nomura has a buy call on the stock with target Rs 345 per share. Morgan Stanley has underweight rating with target at Rs 268 per share as dispatches improved but still lag the target. Reliance Industries Credit Suisse has maintained neutral call with target cut to Rs 1035 from Rs 1055 per share as Jio's user-base could grow to 7 crore from 5.2 crore by December-end. Morgan Stanley is overweight on the stock with target at Rs 1280 per share as Jio's data size is four times the rest of the operators. It expects Jio to garner revenue of USD 3.3 billion in FY18 with average subscribers of 6 crore. CLSA has raised FY17 EPS by 5 percent and retains conviction buy with a target of Rs 1350 per share.(Reliance Jio is a part of Reliance Industries that&amp;amp;nbsp; owns Network 18 Media &amp;amp;amp; moneycontrol.com)"
30,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/business/jio-happy-new-year-offer-experts-discuss-impactincumbents_8049101.html,error
31,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/buy-reliance-industries-csec-dabur-india-ashwani-gujral_8049021.html,error
32,RI,2016-12-01T14:33:37+05:30,"{'@type': 'Person', 'name': 'Nasrin Sultana'}","Bharti, Idea fall 2-4% after Jio extends free offer till March",Reliance Jio had launched its commercial services on September 5 and had notched up 16 million users in the first month of its operation.,,", Bharti Airtel, Idea Cellular, Jio, Mukesh Ambani, Reliance Communications, Reliance Industries, Stocks Views",https://www.moneycontrol.com//news/stocks-views/bharti-idea-fall-2-4-after-jio-extends-free-offer-till-march_8049081.html,"Moneycontrol BureauTelecom companies are feeling the heat of Reliance Jio&amp;amp;rsquo;s free offer. Shares of Bharti Airtel, Idea and Reliance Communications lost 2-5 percent intraday on Thursday after Mukesh Ambani, Chairman and Managing Director, Reliance Industries announced that all existing and new Jio users will get Jio data and voice, video and full bouquet of content will be free till March 31, 2017. Mukesh Ambani-promoted Reliance Jio crossed the 50-million subscriber mark in less than three months after its full-fledged 4G services launch in September. Airtel reached same milestone of notching 50 million subscribers in 12 years, Vodafone and Idea took 13 years each. Reliance Jio had launched its commercial services on September 5, and had notched up 16 million users in the first month of its operation. The subscriber base of Jio has already reached one fifth that of Bharti Airtel, which had 262.67 million mobile subscribers in October. According to the latest data by cellular association COAI, Vodafone had 201.90 million subscribers and Idea Cellular 180.25 million users. (Disclosure: Reliance Industries owns Network18 Media and moneycontrol.com)"
33,RI,2016-12-01T14:18:03+05:30,"{'@type': 'Person', 'name': 'Faizan Javed'}",India Inc's foreign borrowings at &amp;amp;#36;1.47 bn in October,"Besides, an additional USD 299.64 million was raised by three companies through newly allowed rupee denominated bonds (RDB) floated overseas -- popularly known as masala bonds.",,"Business, denominated bonds, Dr Reddys Laboratories, ECB, External Commercial Borrowing, Greenply Industries, Housing Development Finance Corporation, ILandFS Transportation Networks, India Inc, masala bonds, RBI, Reliance Industries, Rupee, Tulshyan Shipping & Offshore Services",https://www.moneycontrol.com//news/business/india-incs-foreign-borrowings-at-36147-bnoctober_8048941.html,"India Inc's borrowings from overseas markets fell by 30.3 percent from a year ago to USD 1.47 billion in October 2016, RBI data showed. They had borrowed a total of USD 2.11 billion from overseas sources in October 2015. Besides, an additional USD 299.64 million was raised by three companies through newly allowed rupee denominated bonds (RDB) floated overseas -- popularly known as masala bonds. So the data could not be compared adding the RDB funds alongwith the normal External Commercial Borrowing (ECB) route, which the companies generally use, as this is the second month only that RBI had published the data on RDB. Under the approval route of the ECB category, only one company Tulshyan Shipping &amp;amp;amp; Offshore Services Pvt Ltd raised USD 12.2 million for import of capital goods. While under the automatic route (ECB), major borrowers included Reliance Industries USD 184.28 million for refinancing of earlier ECB, Delhi International Airport USD 522.6 million for refinancing of rupee loans/earlier ECB; and Thermal Powertech Corporation India USD 246 million for other purposes. Dr Reddy's Laboratories raised USD 150 million for refinancing earlier ECB; IL&amp;amp;amp;FS Transportation Networks USD 50.0 million for general corporate purpose while Greenply Industries USD 47. 20 million and Essar Shipping USD 44.92 million for import of capital goods each. Those who raised money through RDB facility were HDFC Ltd and Fullerton India Credit USD 74.91 million each for on lending. ECL Finance USD 149.82 million for general corporate purpose from masala bonds. Recently allowed masala bonds are rupee-denominated financial instruments through which Indian entities can raise funds by accessing overseas capital markets, where the bond investors hold the currency risk."
34,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/business/jios-happy-new-year-offer-gives-users-free-services-till-march_8048721.html,error
35,RI,2016-12-01T13:13:18+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}",Live Updates: All Jio users to get free services till March 2017,Update on Reliance Jio&acirc;&euro;&trade;s performance since its launch two months ago and possible introduction of new schemes for its customers are among the topics that could be covered during this announcement.,,"Bharti Airtel, Business, Chairman and Managing Director, Idea Cellular, Mukesh Ambani, Reliance Communications, Reliance Industries",https://www.moneycontrol.com//news/business/live-updates-all-jio-users-to-get-free-services-till-march-2017_8048261.html,"2:25 pm: Jaideep Ghosh&amp;amp;nbsp;of&amp;amp;nbsp;KPMG says that in terms of revenue market sharem top three operators are well protected.2:20 pm: SP Tulsian says that for Reliance Industries to have Rs 70,000 crore from telecom operations, Mr Ambani will hope to achieve 100 million subscriber base.&amp;amp;nbsp;2:10 pm: The second round of bad patch for telecom stocks have begun, says SP Tulsian, adding that the response has been phenomenal.&amp;amp;nbsp;2:05 pm:&amp;amp;nbsp;Ambani ends his speech. Idea is losing ground, along with Airtel and Reliance Communications.2:00 pm: Ambani credits PM Narendra Modi with bringing unproductive money into productive use.1:55 pm:&amp;amp;nbsp;Jio customer will get 30 times the average usage on other networks free till March 31, 2017.Ambani announces Happy New Year offer with free services for all users till March 20171:50 pm:&amp;amp;nbsp;I want to announce today that starting December 4, every new Jio user will get Jio data and voice, video and full bouquet of&amp;amp;nbsp;content will be free till March 31, 2017.1.45 pm:&amp;amp;nbsp;We haven't received the required support from existing operators. About 900 crore voice calls from Jio customers to the networks of our three largest operators were blocked. 1.44 pm: Jio signed on&amp;amp;nbsp;6 lakh customers every single day for the past three months. Jio has crossed 50 million customers.1.42 pm: Jio&amp;amp;nbsp;customers are making most of the Jio Welcome Offer launched in September. On an average, Jio cusotmer is using 25 times more data than the average Indian broadband user, says Ambani1.40 pm: Jio has become the fastest growing technology company in the history of the world, says Ambani.1.36 pm: Mukesh Ambani begins speaking.1:35 pm:&amp;amp;nbsp;I won't rule out some DTH foray by Reliance Jio. There is an issue around deals with broadcasters as the rules aren't very clear, says Abneesh Roy of Edelweiss Financial.1:30 pm The focus could be on digital payments, says Prakash Diwan.1:15 pm&amp;amp;nbsp;Mukesh Ambani, Chairman and Managing Director of Reliance Industries, is set to address stakeholders in 15 minutes.Since 2014, when social media was first used by the company it has been adding more platforms to address shareholders. Flame of Truth and Jio Digital Life are the two RIL channels on YouTube besides Twitter handles - @FlameOfTruth, @RelianceJio and @RIL_foundation. Update on Reliance Jio&amp;amp;rsquo;s performance since its launch two months ago and possible&amp;amp;nbsp;introduction of new schemes for its customers are among the topics that could be covered during this announcement. Jio has acquired 50 million subscribers in 85 days since its September 5 launch.(Disclosure: RIL, which owns Reliance Jio, also owns Network18 and&amp;amp;nbsp;moneycontrol.com)."
36,RI,2016-12-01T08:27:10+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}",Mukesh Ambani to address stakeholders via live broadcast today,"Mukesh Ambani, Chairman and Managing Director of Reliance Industries, is set to address stakeholders on Thursday.",,"Business, Mukesh Ambani, Reliance Industries, shareholders",https://www.moneycontrol.com//news/business/mukesh-ambani-to-address-stakeholders-via-live-broadcast-today_8044921.html,"Moneycontrol BureauMukesh Ambani, Chairman and Managing Director of Reliance Industries, is set to address stakeholders on Thursday and speculations are rife there could be a major announcement. This announcement will be broadcast live at 1.30 p.m today.This will be the first such address outside the annual general meeting of the group. It will be done through a live broadcast on the company&amp;amp;rsquo;s social media channels. Since 2014, when social media was first used by the company it has been adding more platforms to address shareholders. Flame of Truth and Jio Digital Life are the two RIL channels on YouTube besides Twitter handles - @FlameOfTruth, @RelianceJio and @RIL_foundation. Update on Reliance Jio&amp;amp;rsquo;s performance since its launch two months ago and possible&amp;amp;nbsp;introduction of new schemes for its customers are among the topics that could be covered during this announcement.Jio has acquired 50 million subscribers in 85 days since its September 5 launch. There is also speculation that Ambani could reveal plans to foray into the direct-to-home business, which has players like Tata Sky, Dish TV and Bharti, reports Business Standard.(Disclosure: Reliance Industries owns Network18 Media&amp;amp;nbsp;and moneycontrol.com)"
37,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/parag-thakkar-positivetelecom-sector_8035041.html,error
38,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/buy-upl-bajaj-finance-reliance-industries-sudarshan-sukhani_8032601.html,error
